video_key,channel_id,video_title,video_published_at,video_views,video_likes,video_duration,video_category_id,video_tags
c1600bb78ee24edf7c14bf43ecca1ab4,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 142 de guerra entre UCRANIA y RUSIA en 5 minutos | Escalada ¿Nuclear?,2024-11-21 17:37:22+00:00,210027,13362,307.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
d996e4e32777042fc43ef465e71c142b,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de los 1.000 DÍAS de guerra entre RUSIA y UCRANIA en 30 minutos,2024-11-20 17:30:11+00:00,595275,19083,1791.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
f6fac744b521d95ec132b796ef6e4753,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 147 de guerra entre UCRANIA y RUSIA en 5 minutos | BAJAS NORCOREANAS,2024-12-19 18:00:20+00:00,231715,12558,350.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
ed6ad738e386969423de7db910f444ce,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 148 de guerra entre UCRANIA y RUSIA en 5 minutos | Se acabó el gas,2024-12-27 15:54:06+00:00,231556,16154,339.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
8d6501adebe3e5399c171adf9f975810,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 144 de guerra entre UCRANIA y RUSIA en 5 minutos | Siria salpica a Rusia,2024-11-28 20:22:39+00:00,203840,13954,457.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
a0a2c99d2a27d786a928f9b9d7be0039,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 145 de guerra entre UCRANIA y RUSIA en 5 minutos | KM. X BAJAS,2024-12-05 19:30:37+00:00,177258,11334,365.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
86f5a69c69eb888c9a5d744d1da5c42f,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 141 de guerra entre UCRANIA y RUSIA en 5 minutos | TRUMP entra en escena,2024-11-08 12:49:27+00:00,206970,13571,284.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
6294c3fe15c7d7f07d510c92a2545b0f,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 140 de guerra entre UCRANIA y RUSIA en 5 minutos | Nueva ofensiva,2024-10-31 17:50:37+00:00,209362,12882,305.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
8c405ccc899d4d8abe7dcb0cd47505af,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ ¿Cuántas bajas llevan RUSIA y UCRANIA en la guerra? | El análisis definitivo,2024-09-09 14:00:18+00:00,446375,17030,532.0,27,"['bajas ucrania', 'bajas guerra ucrania', 'bajas rusas', 'bajas rusia', 'bajas ucranianas', 'bajas rusas guerra de ucrania', 'bajas ucrania guerra de ucrania', 'bajas otan guerra de ucrania', 'bajas rusas en ucrania', 'cuantas bajas rusas hay en ucrania']"
a81a044f68d13c3ae485eea64876f35e,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de los DOS AÑOS de guerra entre RUSIA y UCRANIA,2024-02-24 13:36:52+00:00,1085978,34041,1551.0,27,"['resumen guerra ucrania', 'resumen guerra rusia ucrania', 'resumen conflicto de ucrania', 'resumen del conflicto entre rusia y ucrania', 'primer año de guerra en ucrania', 'resumen del año guerra rusia y ucrania', 'la guerra de ucrania explicada', 'la guerra de ucrania resumida', 'guerra rusia ucrania', 'guerra ucrania rusia']"
314671f401f09fae5af144c517ed4bcb,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 128 de la guerra entre UCRANIA y RUSIA en 5 minutos | UCRANIA INVADE RUSIA,2024-08-08 13:00:51+00:00,259301,16736,327.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
9cd5e68af66661c2ea519421701efbcd,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 125 de la guerra entre UCRANIA y RUSIA en 5 minutos | Vuhledar a tiro,2024-07-18 15:32:33+00:00,215937,14561,353.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
2a98e603bb078f31dad3c26b119bc54a,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 130 de la guerra entre UCRANIA y RUSIA en 5 minutos | ASEDIO EN RUSIA,2024-08-23 11:00:36+00:00,262582,16405,323.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
9374f3f52fe81c6515f56cb5c8261511,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 137 de guerra entre UCRANIA y RUSIA en 5 minutos | Últimos avances,2024-10-10 14:31:49+00:00,203212,13335,336.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
81f88a537581f5b5986d8efaaca4dc65,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 116 de la guerra entre UCRANIA y RUSIA en 5 minutos | OFENSIVA EN JARKOV,2024-05-16 16:54:45+00:00,217562,15535,339.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
d1f3e02ead839e09bd1c97d2155910ee,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 129 de la guerra entre UCRANIA y RUSIA en 5 minutos | LA OFENSIVA DE KURSK,2024-08-15 14:00:43+00:00,316479,20579,313.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
7448c7d0ef9b11c5f47579b60eb65290,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 135 de la guerra entre UCRANIA y RUSIA en 5 minutos | La gran explosión,2024-09-26 14:37:08+00:00,225028,15037,356.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
30b0f402849b7ae1c14d2c545a719685,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 102 de la guerra entre UCRANIA y RUSIA en 5 minutos | Rozando el desastre,2024-02-08 15:00:42+00:00,242678,16135,309.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
ef6e72307567c26b3d569cf018392e95,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 138 de guerra entre UCRANIA y RUSIA en 5 minutos | Corea del Norte en UCRANIA,2024-10-18 15:28:16+00:00,191929,13473,345.0,27,[]
bc186113bce7f22ef77e304158f43dca,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 136 de la guerra entre UCRANIA y RUSIA en 5 minutos | 1 año de ofensiva,2024-10-05 15:06:11+00:00,204589,14714,364.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
f7a6f9fd7d8fd20efba7827dec7150a9,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 146 de guerra entre UCRANIA y RUSIA en 5 minutos | 40.000 soldados de la OTAN,2024-12-12 18:15:05+00:00,203633,12261,366.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
bf369f61873d58d87b726b7d6869c1c4,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ ¿Puede TRUMP acabar con la guerra de UCRANIA en 24 horas?,2024-06-26 14:00:03+00:00,351976,16781,460.0,27,"['trump', 'donald trump ucrania', 'donald trump', 'donald trump guerra de ucrania', 'trump ucrania 48 horas', 'puede acabar trump con la guerra', 'trump fin de la guerra de ucrania', 'trump paz rusia ucrania', 'trump planes ucrania', 'trump ucrania', 'trump guerra de ucrania', 'paz trump']"
dfb24fda8118242396734653a2ac6b6a,UCPH3Oz99Y_jrVBCQMjQZNSg,El nuevo plan de Ucrania 🇺🇦 para acabar con Rusia 🇷🇺 #geopolítica #guerraucrania,2024-03-18 18:13:33+00:00,308052,0,59.0,27,"['guerra rusia ucrania', 'guerra rusia', 'guerra ucrania', 'rusia ucrania', 'rusia vs ucrania', 'noticias ucrania', 'noticias rusia']"
082fbfed3b30c97cd02b6ed23074007f,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 106 de la guerra entre UCRANIA y RUSIA en 5 minutos | PRIMER HIMARS KO,2024-03-07 15:00:30+00:00,231090,16015,323.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
3ea71b5d92b3e6772f13637c0b54b4b6,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 110 de la guerra entre UCRANIA y RUSIA en 5 minutos | Más chatarra,2024-04-04 14:00:29+00:00,246231,17960,323.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
ae0beb2600d9ec0189c664fcb32b4ce5,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 115 de la guerra entre UCRANIA y RUSIA en 5 minutos | Ucrania contraataca,2024-05-09 16:17:36+00:00,222764,16517,296.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
9b68ae8d2234180a6496776a1b7a515c,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 142 de guerra entre UCRANIA y RUSIA en 5 minutos | SEMANA DECISIVA,2024-11-14 15:00:32+00:00,213174,13882,365.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
e1229208330bcf358f2faf1897020baf,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 107 de la guerra entre UCRANIA y RUSIA en 5 minutos | Problemas para Ucrania,2024-03-14 15:00:42+00:00,215702,15021,308.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
184dc0c9fceefd3253ac87246a7c8fff,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 113 de la guerra entre UCRANIA y RUSIA en 5 minutos | Ruptura rusa,2024-04-26 14:07:46+00:00,243197,16435,297.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
3b4793c41b768a31347616c82a953024,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 97 de la guerra entre UCRANIA y RUSIA en 5 minutos | Guerra en el aire,2024-01-04 14:50:16+00:00,236330,16719,309.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
2499e2c212e8e70c94c6649a62f234de,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 98 de la guerra entre UCRANIA y RUSIA en 5 minutos | FRÍO EN LAS TRINCHERAS,2024-01-11 15:00:21+00:00,249617,17591,327.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
d3a46bb8dbbee6b48fbb246aed581f12,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 133 de la guerra entre UCRANIA y RUSIA en 5 minutos | Contraataque en Kursk,2024-09-12 15:32:02+00:00,220017,14025,351.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
b36ee1e0afb3a8857ae1162178043ca3,UCPH3Oz99Y_jrVBCQMjQZNSg,✅RESUMEN de la SEMANA 104 de la guerra entre UCRANIA y RUSIA en 5 minutos | AVDIIVKA HA CAÍDO,2024-02-22 15:00:17+00:00,216482,15895,298.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
2c5f817f2e8c3701015c6825cb88746e,UCPH3Oz99Y_jrVBCQMjQZNSg,✅RESUMEN de la SEMANA 109 de la guerra entre UCRANIA y RUSIA en 5 minutos | Lluvia de FUEGO,2024-03-28 15:23:35+00:00,223710,17239,303.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
47f66bfe0861a7b952917887b4930a31,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 118 de la guerra entre UCRANIA y RUSIA en 5 minutos | BARRA LIBRE DE ARMAS,2024-05-30 14:30:00+00:00,229565,15576,373.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
5da5b4d74f0f3fafb141467d2f1a885e,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 108 de la guerra entre UCRANIA y RUSIA en 5 minutos | SE LUCHA EN RUSIA,2024-03-21 15:30:03+00:00,222935,16269,321.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
ffc48b1b2169f25ea882ee9f4a98fc4b,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 124 de la guerra entre UCRANIA y RUSIA en 5 minutos | Avances y crímenes,2024-07-11 18:10:23+00:00,210726,14468,331.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
bdafdf2bada12298af41db099ef3ede2,UCPH3Oz99Y_jrVBCQMjQZNSg,✅ RESUMEN de la SEMANA 119 de la guerra entre UCRANIA y RUSIA en 5 minutos | Rusia a tiro,2024-06-06 14:00:48+00:00,234306,15505,320.0,27,"['ucrania rusia guerra', 'guerra ucrania rusia', 'resumen ucrania rusia', 'resumen combates ucrania rusia', 'que ha pasado en ucrania', 'resumen de la guerra entre ucrania y rusia', 'ultima hora ucrania', 'ultima hora guerra ucrania rusia', 'ucrania', 'noticias', 'rusia', 'noticias ucrania', 'noticias ucrania rusia', 'ucrania rusia hoy', 'resumen ucrania rusia hoy', 'rusos en kiev', 'rusia en kiev', 'ejercito ruso kiev', 'resistencia ucraniana', 'guerra ucrania']"
